person_age,person_emp_length,loan_int_rate,loan_percent_income,cb_person_default_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status,has_credit_history
22,4.0,15.27,0.13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
24,3.0,17.8,0.51,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,6.0,11.36,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
22,2.0,17.56,0.49,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,0.0,7.9,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
25,3.0,10.99,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,0.0,7.29,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
21,5.0,10.75,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,9.0,7.9,0.39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,3.0,14.84,0.38,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
26,10.0,7.49,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,6.0,13.48,0.28,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
23,5.0,19.69,0.41,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
23,6.0,7.49,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,0.0,14.96,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,9.0,6.99,0.36,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,3.0,16.45,0.39,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,8.0,10.99,0.34,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
23,7.0,10.99,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,3.0,7.9,0.17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
22,6.0,12.69,0.32,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,9.0,10.37,0.32,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
24,7.0,13.48,0.32,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
26,0.0,15.83,0.35,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
23,4.0,13.92,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,4.0,11.49,0.11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
24,2.0,10.25,0.3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
22,1.0,7.49,0.19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
23,3.0,5.99,0.22,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
23,6.0,12.92,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
26,3.0,11.58,0.27,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
25,4.0,8.9,0.25,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
22,6.0,19.69,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,6.54,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
21,3.0,14.54,0.27,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
21,4.0,11.11,0.28,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
26,5.0,12.73,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
24,7.0,15.62,0.22,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
24,0.0,6.54,0.35,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
22,7.0,18.58,0.24,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
26,6.0,20.03,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,4.0,9.91,0.2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
24,1.0,12.69,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
26,9.0,20.16,0.22,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,4.0,16.49,0.19,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
23,1.0,15.95,0.14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
24,7.0,11.49,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
25,8.0,10.99,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
24,4.0,13.79,0.18,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
23,2.0,20.03,0.18,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,7.0,16.0,0.17,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,6.0,7.88,0.72,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
21,0.0,10.62,0.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
21,1.0,11.36,0.14,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
24,8.0,10.99,0.55,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
23,4.0,13.47,0.2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
24,2.0,11.89,0.43,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,0.0,12.18,0.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,13.49,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
23,3.0,14.5,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,2.0,13.48,0.22,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
22,1.0,15.31,0.3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
25,1.0,10.99,0.22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,5.0,10.99,0.19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
22,1.0,7.49,0.35,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,7.0,13.48,0.53,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
25,3.0,10.99,0.41,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
23,2.0,12.18,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,3.0,11.34,0.07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
25,9.0,9.91,0.36,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,0.0,11.99,0.35,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
23,7.0,9.62,0.34,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,1.0,9.96,0.17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,13.48,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
24,1.0,14.54,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,5.0,11.36,0.39,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,7.0,14.27,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,3.0,11.99,0.16,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
26,2.0,18.99,0.32,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,0.0,16.7,0.31,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,8.0,9.32,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
23,2.0,12.69,0.64,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,13.11,0.51,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
25,4.0,10.74,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
21,0.0,14.11,0.22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
22,6.0,9.63,0.39,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,0.0,14.65,0.38,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,6.0,10.25,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,3.0,14.26,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,5.0,9.91,0.16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
26,7.0,17.19,0.39,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
22,3.0,11.36,0.31,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,1.0,18.58,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
23,3.0,10.59,0.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
24,5.0,9.25,0.29,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
22,6.0,8.49,0.19,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
26,0.0,6.54,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
21,5.0,8.49,0.32,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
24,0.0,7.49,0.28,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
26,10.0,12.69,0.27,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
24,3.0,13.85,0.39,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
25,3.0,7.4,0.21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
23,3.0,11.71,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
25,8.0,11.48,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
25,1.0,17.51,0.27,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
21,0.0,14.61,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
23,3.0,7.88,0.22,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
23,0.0,10.99,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
22,6.0,11.71,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
25,4.0,11.99,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,5.0,13.49,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
23,8.0,21.21,0.39,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,2.0,14.35,0.34,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,3.0,13.61,0.26,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
22,6.0,11.26,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,0.0,10.59,0.13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
24,8.0,7.9,0.19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
24,4.0,5.99,0.36,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
25,4.0,11.99,0.16,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
24,5.0,16.89,0.36,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
24,5.0,9.99,0.31,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
24,5.0,15.33,0.19,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
25,5.0,7.29,0.36,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,5.0,12.42,0.69,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,5.0,10.99,0.45,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,9.0,6.91,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,6.0,14.17,0.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
22,3.0,10.25,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,0.0,10.99,0.48,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
24,8.0,15.95,0.38,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,4.0,15.95,0.33,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
21,3.0,12.53,0.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,6.0,14.91,0.07,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
23,7.0,7.49,0.16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
26,3.0,6.54,0.53,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
25,2.0,10.99,0.05,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
26,0.0,17.26,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,2.0,11.36,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,5.0,7.51,0.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
22,2.0,10.71,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,3.0,13.98,0.3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
26,11.0,14.09,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,2.0,10.0,0.28,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
22,3.0,15.33,0.26,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
25,9.0,16.32,0.29,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
24,8.0,7.9,0.27,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
23,3.0,11.99,0.26,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
24,8.0,10.75,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
26,3.0,13.92,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
22,1.0,9.91,0.23,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
26,10.0,16.95,0.26,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
26,1.0,7.9,0.22,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
26,3.0,13.48,0.22,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
25,2.0,16.49,0.21,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
26,0.0,11.97,0.39,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
21,4.0,6.17,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
26,5.0,8.9,0.17,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
25,9.0,12.99,0.17,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
23,2.0,12.69,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
21,0.0,9.64,0.77,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
26,7.0,7.49,0.41,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
23,2.0,13.16,0.29,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
22,1.0,8.38,0.11,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
23,7.0,7.49,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
26,10.0,9.76,0.77,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,1.0,10.99,0.61,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
23,0.0,11.71,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
22,6.0,10.65,0.46,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
24,1.0,12.53,0.57,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
25,4.0,14.59,0.53,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,3.0,12.61,0.63,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,6.0,13.11,0.53,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,2.0,10.65,0.32,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
25,9.0,11.22,0.52,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
23,1.0,16.0,0.61,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,10.0,8.88,0.59,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
24,4.0,12.53,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
21,5.0,15.31,0.56,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,5.0,5.99,0.24,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
25,2.0,13.47,0.48,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,7.0,6.99,0.47,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,0.0,15.99,0.28,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
23,7.0,13.48,0.18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
22,6.0,16.69,0.54,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,11.11,0.53,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
22,0.0,7.9,0.44,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
23,4.0,10.25,0.44,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,8.0,16.77,0.44,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,7.0,7.49,0.06,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
22,1.0,13.92,0.44,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,5.0,14.74,0.51,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
24,5.0,10.62,0.43,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,7.0,10.65,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,1.0,12.99,0.48,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,1.0,11.36,0.41,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,3.0,5.79,0.38,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
23,0.0,6.54,0.4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,1.0,5.79,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
25,10.0,7.49,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,9.0,13.43,0.4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,6.0,13.22,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
22,1.0,14.72,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
22,2.0,15.68,0.45,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,6.0,10.99,0.39,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
25,5.0,11.48,0.39,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
24,8.0,10.38,0.39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,5.0,12.53,0.39,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,0.0,13.47,0.39,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,6.0,12.21,0.39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,9.0,10.99,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
25,1.0,11.36,0.38,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,2.0,16.0,0.43,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
26,1.0,7.74,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
24,8.0,15.65,0.38,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,9.0,11.78,0.43,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,9.0,10.99,0.38,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
22,5.0,16.77,0.43,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
22,2.0,9.91,0.37,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
23,7.0,15.65,0.42,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,0.0,14.96,0.42,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
23,1.0,11.83,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,0.0,11.66,0.41,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,8.0,12.18,0.36,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
24,8.0,6.91,0.36,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
25,3.0,6.91,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
26,0.0,19.79,0.41,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
25,0.0,9.88,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
22,0.0,9.76,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
23,5.0,12.53,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
25,7.0,10.99,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
23,6.0,6.99,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
23,3.0,16.89,0.35,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,1.0,17.49,0.39,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
23,2.0,16.82,0.12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
26,4.0,10.99,0.18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
22,0.0,13.11,0.34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
23,7.0,7.66,0.34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
26,10.0,6.17,0.34,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
26,1.0,16.35,0.38,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
23,7.0,7.9,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
24,2.0,16.49,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
21,5.0,7.49,0.18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
26,5.0,8.0,0.35,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
24,0.0,10.99,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,3.0,6.91,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
25,6.0,8.88,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,8.0,7.49,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
23,6.0,14.84,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
23,2.0,11.12,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
22,4.0,7.88,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,2.0,10.99,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,6.0,15.99,0.29,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
24,5.0,10.99,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25,9.0,10.99,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
25,1.0,15.65,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,1.0,17.04,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
23,3.0,12.21,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
21,2.0,15.23,0.06,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
25,1.0,14.11,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
24,0.0,11.14,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
21,5.0,11.49,0.12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
24,8.0,13.87,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
26,3.0,10.08,0.33,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
23,1.0,16.7,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
24,2.0,18.64,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
24,2.0,12.18,0.33,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
